timestamp,component,level,message
2020-05-27T19:21:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=514)
2020-05-27T19:21:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:21:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T19:21:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1332)
2020-05-27T19:22:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=514)
2020-05-27T19:22:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:22:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T19:22:28Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1332)
2020-05-27T19:23:28Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1342)
2020-05-27T19:23:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:23:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T19:24:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=510)
2020-05-27T19:24:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:24:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=511)
2020-05-27T19:24:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1342)
2020-05-27T19:25:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=508)
2020-05-27T19:25:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=511)
2020-05-27T19:25:28Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1343)
2020-05-27T19:25:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:26:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=507)
2020-05-27T19:26:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:26:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=511)
2020-05-27T19:26:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1343)
2020-05-27T19:27:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=506)
2020-05-27T19:27:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:27:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=511)
2020-05-27T19:27:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1352)
2020-05-27T19:28:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=508)
2020-05-27T19:28:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:28:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=517)
2020-05-27T19:28:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1343)
2020-05-27T19:29:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=507)
2020-05-27T19:29:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:29:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=512)
2020-05-27T19:29:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1343)
2020-05-27T19:30:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=509)
2020-05-27T19:30:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=511)
2020-05-27T19:30:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:30:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1343)
2020-05-27T19:31:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=510)
2020-05-27T19:31:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:31:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=511)
2020-05-27T19:31:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1344)
2020-05-27T19:32:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=513)
2020-05-27T19:32:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:32:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=507)
2020-05-27T19:32:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T19:33:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=514)
2020-05-27T19:33:28Z,db_001,CRITICAL,db_001: Database Response Time High (DbTime=1455.7)
2020-05-27T19:33:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:33:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T19:33:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T19:34:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=518)
2020-05-27T19:34:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:34:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T19:34:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:35:28Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=518)
2020-05-27T19:35:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:35:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T19:35:29Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T19:36:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=518)
2020-05-27T19:36:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:36:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:36:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:37:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=514)
2020-05-27T19:37:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:37:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:37:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:38:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=515)
2020-05-27T19:38:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:38:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=547)
2020-05-27T19:38:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:39:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=514)
2020-05-27T19:39:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=548)
2020-05-27T19:39:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=504)
2020-05-27T19:39:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:40:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=515)
2020-05-27T19:40:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:40:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=548)
2020-05-27T19:40:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:41:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=517)
2020-05-27T19:41:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:41:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=548)
2020-05-27T19:41:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T19:42:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=518)
2020-05-27T19:42:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:42:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=548)
2020-05-27T19:42:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1336)
2020-05-27T19:43:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=518)
2020-05-27T19:43:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:43:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=548)
2020-05-27T19:43:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T19:44:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=518)
2020-05-27T19:44:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=548)
2020-05-27T19:44:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:44:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T19:45:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=518)
2020-05-27T19:45:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=562)
2020-05-27T19:45:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:45:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T19:46:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=520)
2020-05-27T19:46:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T19:46:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=562)
2020-05-27T19:46:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T19:47:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=520)
2020-05-27T19:47:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=564)
2020-05-27T19:47:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T19:47:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T19:48:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=521)
2020-05-27T19:48:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=564)
2020-05-27T19:48:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T19:48:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T19:49:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=521)
2020-05-27T19:49:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=502)
2020-05-27T19:49:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=564)
2020-05-27T19:49:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T19:50:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=522)
2020-05-27T19:50:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T19:50:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=564)
2020-05-27T19:50:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:51:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=522)
2020-05-27T19:51:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T19:51:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:51:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:52:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=519)
2020-05-27T19:52:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:52:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=571)
2020-05-27T19:52:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:53:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=504)
2020-05-27T19:53:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=564)
2020-05-27T19:53:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:53:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:54:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=514)
2020-05-27T19:54:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:54:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=564)
2020-05-27T19:54:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:55:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=520)
2020-05-27T19:55:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=564)
2020-05-27T19:55:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:55:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:56:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=519)
2020-05-27T19:56:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:56:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T19:56:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:57:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=519)
2020-05-27T19:57:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T19:57:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:57:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:58:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=521)
2020-05-27T19:58:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T19:58:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T19:58:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T19:59:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=518)
2020-05-27T19:59:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T19:59:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=504)
2020-05-27T19:59:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:00:28Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=521)
2020-05-27T20:00:29Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:00:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T20:00:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:01:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=524)
2020-05-27T20:01:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:01:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=571)
2020-05-27T20:01:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1336)
2020-05-27T20:02:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:02:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:02:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:02:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:03:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:03:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:03:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:03:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:04:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:04:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:04:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:04:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:05:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:05:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:05:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:05:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T20:06:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=533)
2020-05-27T20:06:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:06:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:06:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:07:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=534)
2020-05-27T20:07:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:07:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:07:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:08:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=533)
2020-05-27T20:08:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:08:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:08:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T20:09:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:09:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:09:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=504)
2020-05-27T20:09:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:10:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:10:28Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=523)
2020-05-27T20:10:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:10:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:11:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:11:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:11:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:11:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:12:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=531)
2020-05-27T20:12:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:12:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:12:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:13:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=527)
2020-05-27T20:13:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:13:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:13:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:14:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=526)
2020-05-27T20:14:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:14:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:14:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:15:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=531)
2020-05-27T20:15:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:15:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:15:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:16:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:16:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:16:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:16:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:17:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:17:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:17:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:17:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:18:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=531)
2020-05-27T20:18:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:18:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:18:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:19:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=525)
2020-05-27T20:19:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=502)
2020-05-27T20:19:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:19:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:20:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:20:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:20:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:20:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:21:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:21:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:21:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:21:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:22:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:22:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:22:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:22:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:23:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=525)
2020-05-27T20:23:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:23:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:23:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:24:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=526)
2020-05-27T20:24:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:24:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:24:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:25:28Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=526)
2020-05-27T20:25:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:25:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:25:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=571)
2020-05-27T20:26:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:26:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:26:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:26:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T20:27:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:27:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:27:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:27:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:28:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=531)
2020-05-27T20:28:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:28:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:28:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:29:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:29:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=502)
2020-05-27T20:29:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:29:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:30:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=532)
2020-05-27T20:30:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
